@20230813_0834 @20230813_0834 [EP 23/250] lr: 9.537252481095493e-05, took: 61.59s (avg: 61.59s), ETA: 0d:3h:50m:47s [TRAIN] loss: 625.3227, iou: 0.3908, f1: 0.5557 [EVAL] loss: 33289.6836, iou: 0.0254, f1: 0.0490
@20230813_0835 @20230813_0835 [EP 24/250] lr: 9.518098522676155e-05, took: 61.60s (avg: 61.60s), ETA: 0d:3h:49m:46s [TRAIN] loss: 628.1760, iou: 0.3970, f1: 0.5622 [EVAL] loss: 2691.2864, iou: 0.1906, f1: 0.3170
@20230813_0836 @20230813_0836 [EP 25/250] lr: 9.499021689407527e-05, took: 61.53s (avg: 61.53s), ETA: 0d:3h:48m:45s [TRAIN] loss: 611.5840, iou: 0.4094, f1: 0.5750 [EVAL] loss: 2532.6177, iou: 0.1862, f1: 0.3069
@20230813_0837 @20230813_0837 [EP 26/250] lr: 9.480020526098087e-05, took: 61.60s (avg: 61.60s), ETA: 0d:3h:47m:44s [TRAIN] loss: 641.9139, iou: 0.4090, f1: 0.5747 [EVAL] loss: 3765.6560, iou: 0.0621, f1: 0.1109
@20230813_0838 @20230813_0838 [EP 27/250] lr: 9.461095760343596e-05, took: 61.57s (avg: 61.57s), ETA: 0d:3h:46m:43s [TRAIN] loss: 599.0242, iou: 0.4241, f1: 0.5897 [EVAL] loss: 1308.9913, iou: 0.3467, f1: 0.5115
@20230813_0840 @20230813_0840 [EP 28/250] lr: 9.442246664548293e-05, took: 61.41s (avg: 61.41s), ETA: 0d:3h:45m:42s [TRAIN] loss: 545.4777, iou: 0.4424, f1: 0.6078 [EVAL] loss: 1995.3694, iou: 0.2633, f1: 0.4117
@20230813_0841 @20230813_0841 [EP 29/250] lr: 9.423471783520654e-05, took: 61.67s (avg: 61.67s), ETA: 0d:3h:44m:41s [TRAIN] loss: 538.4509, iou: 0.4521, f1: 0.6172 [EVAL] loss: 1723.7987, iou: 0.3314, f1: 0.4929
@20230813_0842 @20230813_0842 [EP 30/250] lr: 9.404771844856441e-05, took: 61.53s (avg: 61.53s), ETA: 0d:3h:43m:40s [TRAIN] loss: 548.5558, iou: 0.4592, f1: 0.6239 [EVAL] loss: 1954.6875, iou: 0.2745, f1: 0.4270
@20230813_0843 @20230813_0843 [EP 31/250] lr: 9.386146120959893e-05, took: 61.54s (avg: 61.54s), ETA: 0d:3h:42m:39s [TRAIN] loss: 550.3176, iou: 0.4567, f1: 0.6216 [EVAL] loss: 2493.9961, iou: 0.1863, f1: 0.3084
@20230813_0844 @20230813_0844 [EP 32/250] lr: 9.367593156639487e-05, took: 61.41s (avg: 61.41s), ETA: 0d:3h:41m:38s [TRAIN] loss: 542.6954, iou: 0.4765, f1: 0.6405 [EVAL] loss: 1719.9288, iou: 0.3225, f1: 0.4830
@20230813_0845 @20230813_0845 [EP 33/250] lr: 9.349114407086745e-05, took: 61.50s (avg: 61.50s), ETA: 0d:3h:40m:37s [TRAIN] loss: 555.9289, iou: 0.4816, f1: 0.6453 [EVAL] loss: 2483.8237, iou: 0.2269, f1: 0.3629
@20230813_0846 @20230813_0846 [EP 34/250] lr: 9.330707689514384e-05, took: 61.53s (avg: 61.53s), ETA: 0d:3h:39m:36s [TRAIN] loss: 560.3565, iou: 0.4849, f1: 0.6483 [EVAL] loss: 3461.5491, iou: 0.1291, f1: 0.2220
@20230813_0847 @20230813_0847 [EP 35/250] lr: 9.312373731518164e-05, took: 62.45s (avg: 62.45s), ETA: 0d:3h:42m:10s [TRAIN] loss: 536.3608, iou: 0.4945, f1: 0.6570 [EVAL] loss: 2608.4121, iou: 0.2062, f1: 0.3360
@20230813_0848 @20230813_0848 [EP 36/250] lr: 9.294111805502325e-05, took: 61.64s (avg: 61.64s), ETA: 0d:3h:37m:34s [TRAIN] loss: 526.4713, iou: 0.5071, f1: 0.6687 [EVAL] loss: 6018.8530, iou: 0.0591, f1: 0.1089
@20230813_0849 @20230813_0849 [EP 37/250] lr: 9.275921183871105e-05, took: 61.67s (avg: 61.67s), ETA: 0d:3h:36m:33s [TRAIN] loss: 540.9181, iou: 0.5143, f1: 0.6749 [EVAL] loss: 2387.1599, iou: 0.2746, f1: 0.4242
@20230813_0850 @20230813_0850 [EP 38/250] lr: 9.257801139028743e-05, took: 61.68s (avg: 61.68s), ETA: 0d:3h:35m:32s [TRAIN] loss: 499.6046, iou: 0.5292, f1: 0.6881 [EVAL] loss: 1426.8822, iou: 0.4161, f1: 0.5838
@20230813_0851 @20230813_0851 [EP 39/250] lr: 9.239752398571e-05, took: 61.55s (avg: 61.55s), ETA: 0d:3h:34m:31s [TRAIN] loss: 494.0267, iou: 0.5377, f1: 0.6955 [EVAL] loss: 2027.8317, iou: 0.3321, f1: 0.4933
@20230813_0853 @20230813_0853 [EP 40/250] lr: 9.221773507306352e-05, took: 61.65s (avg: 61.65s), ETA: 0d:3h:33m:30s [TRAIN] loss: 475.0514, iou: 0.5527, f1: 0.7082 [EVAL] loss: 1467.6830, iou: 0.3814, f1: 0.5479
@20230813_0854 @20230813_0854 [EP 41/250] lr: 9.203865192830563e-05, took: 61.66s (avg: 61.66s), ETA: 0d:3h:32m:29s [TRAIN] loss: 495.0421, iou: 0.5488, f1: 0.7047 [EVAL] loss: 4205.8545, iou: 0.1474, f1: 0.2524
@20230813_0855 @20230813_0855 [EP 42/250] lr: 9.186025272356346e-05, took: 61.59s (avg: 61.59s), ETA: 0d:3h:31m:28s [TRAIN] loss: 466.4713, iou: 0.5680, f1: 0.7210 [EVAL] loss: 2115.0234, iou: 0.3215, f1: 0.4798
@20230813_0856 @20230813_0856 [EP 43/250] lr: 9.168255201075226e-05, took: 61.66s (avg: 61.66s), ETA: 0d:3h:30m:27s [TRAIN] loss: 472.0907, iou: 0.5761, f1: 0.7278 [EVAL] loss: 49543.3438, iou: 0.0226, f1: 0.0437
@20230813_0857 @20230813_0857 [EP 44/250] lr: 9.150553523795679e-05, took: 61.50s (avg: 61.50s), ETA: 0d:3h:29m:26s [TRAIN] loss: 464.1908, iou: 0.5852, f1: 0.7352 [EVAL] loss: 79607.1094, iou: 0.0118, f1: 0.0232
@20230813_0858 @20230813_0858 [EP 45/250] lr: 9.132920968113467e-05, took: 61.64s (avg: 61.64s), ETA: 0d:3h:28m:25s [TRAIN] loss: 450.1931, iou: 0.5981, f1: 0.7456 [EVAL] loss: 2993.9978, iou: 0.2389, f1: 0.3744
@20230813_0859 @20230813_0859 [EP 46/250] lr: 9.115355351241305e-05, took: 61.45s (avg: 61.45s), ETA: 0d:3h:27m:24s [TRAIN] loss: 457.0750, iou: 0.6039, f1: 0.7503 [EVAL] loss: 13549.7891, iou: 0.0929, f1: 0.1652
@20230813_0900 @20230813_0900 [EP 47/250] lr: 9.097856673179194e-05, took: 61.49s (avg: 61.49s), ETA: 0d:3h:26m:23s [TRAIN] loss: 441.6631, iou: 0.6153, f1: 0.7591 [EVAL] loss: 1459.4198, iou: 0.4335, f1: 0.6011
@20230813_0901 @20230813_0901 [EP 48/250] lr: 9.080425661522895e-05, took: 61.49s (avg: 61.49s), ETA: 0d:3h:25m:22s [TRAIN] loss: 445.5176, iou: 0.6175, f1: 0.7608 [EVAL] loss: 2014.2449, iou: 0.3374, f1: 0.4986
@20230813_0902 @20230813_0902 [EP 49/250] lr: 9.063060861080885e-05, took: 61.55s (avg: 61.55s), ETA: 0d:3h:24m:21s [TRAIN] loss: 438.0544, iou: 0.6244, f1: 0.7661 [EVAL] loss: 1572.4840, iou: 0.4463, f1: 0.6129
@20230813_0903 @20230813_0903 [EP 50/250] lr: 9.045762271853164e-05, took: 61.50s (avg: 61.50s), ETA: 0d:3h:23m:20s [TRAIN] loss: 456.8745, iou: 0.6187, f1: 0.7615 [EVAL] loss: 1670.9017, iou: 0.3637, f1: 0.5285
@20230813_0904 @20230813_0904 [EP 51/250] lr: 9.028529893839732e-05, took: 61.60s (avg: 61.60s), ETA: 0d:3h:22m:19s [TRAIN] loss: 448.5796, iou: 0.6400, f1: 0.7781 [EVAL] loss: 1673.7804, iou: 0.4022, f1: 0.5694
@20230813_0906 @20230813_0906 [EP 52/250] lr: 9.011362999444827e-05, took: 61.61s (avg: 61.61s), ETA: 0d:3h:21m:18s [TRAIN] loss: 427.5422, iou: 0.6503, f1: 0.7859 [EVAL] loss: 1789.4640, iou: 0.4028, f1: 0.5695
@20230813_0907 @20230813_0907 [EP 53/250] lr: 8.994261588668451e-05, took: 61.65s (avg: 61.65s), ETA: 0d:3h:20m:17s [TRAIN] loss: 432.0352, iou: 0.6555, f1: 0.7898 [EVAL] loss: 22635.1035, iou: 0.0180, f1: 0.0336
@20230813_0908 @20230813_0908 [EP 54/250] lr: 8.97722493391484e-05, took: 61.63s (avg: 61.63s), ETA: 0d:3h:19m:16s [TRAIN] loss: 424.1631, iou: 0.6574, f1: 0.7912 [EVAL] loss: 1148.3578, iou: 0.5239, f1: 0.6853
@20230813_0909 @20230813_0909 [EP 55/250] lr: 8.960252307588235e-05, took: 61.58s (avg: 61.58s), ETA: 0d:3h:18m:15s [TRAIN] loss: 392.5129, iou: 0.6796, f1: 0.8074 [EVAL] loss: 1116.6537, iou: 0.5334, f1: 0.6931
