@20230812_0143 @20230812_0143 [EP 1/300] lr: 0.0007867820095270872, took: 108.36s (avg: 108.36s), ETA: 0d:8h:58m:12s [TRAIN] loss: 12228.8379, iou: 0.0103, f1: 0.0198 [EVAL] loss: 7978.3643, iou: 0.0036, f1: 0.0071
@20230812_0214 @20230812_0214 [EP 29/300] lr: 0.0005371146253310144, took: 61.84s (avg: 61.84s), ETA: 0d:4h:35m:31s [TRAIN] loss: 530.6732, iou: 0.6373, f1: 0.7767 [EVAL] loss: 3778.5786, iou: 0.1960, f1: 0.3187
@20230812_0215 @20230812_0215 [EP 30/300] lr: 0.0005310956621542573, took: 61.81s (avg: 61.81s), ETA: 0d:4h:34m:30s [TRAIN] loss: 521.4799, iou: 0.6482, f1: 0.7849 [EVAL] loss: 1625.3019, iou: 0.4461, f1: 0.6129
@20230812_0216 @20230812_0216 [EP 31/300] lr: 0.000525210052728653, took: 61.88s (avg: 61.88s), ETA: 0d:4h:33m:29s [TRAIN] loss: 531.8624, iou: 0.6491, f1: 0.7855 [EVAL] loss: 1597.8722, iou: 0.4805, f1: 0.6446
@20230812_0217 @20230812_0217 [EP 32/300] lr: 0.0005194534896872938, took: 61.81s (avg: 61.81s), ETA: 0d:4h:32m:28s [TRAIN] loss: 529.3364, iou: 0.6533, f1: 0.7885 [EVAL] loss: 1772.6398, iou: 0.4808, f1: 0.6456
@20230812_0218 @20230812_0218 [EP 33/300] lr: 0.000513821782078594, took: 61.81s (avg: 61.81s), ETA: 0d:4h:31m:27s [TRAIN] loss: 492.7855, iou: 0.6719, f1: 0.8023 [EVAL] loss: 1335.2076, iou: 0.5055, f1: 0.6673
@20230812_0219 @20230812_0219 [EP 34/300] lr: 0.0005083108553662896, took: 61.71s (avg: 61.71s), ETA: 0d:4h:30m:26s [TRAIN] loss: 490.7603, iou: 0.6758, f1: 0.8050 [EVAL] loss: 2352.3875, iou: 0.4869, f1: 0.6493
@20230812_0220 @20230812_0220 [EP 35/300] lr: 0.0005029168678447604, took: 61.82s (avg: 61.82s), ETA: 0d:4h:29m:25s [TRAIN] loss: 491.3448, iou: 0.6779, f1: 0.8066 [EVAL] loss: 3283.3923, iou: 0.2207, f1: 0.3530
@20230812_0221 @20230812_0221 [EP 36/300] lr: 0.0004976362106390297, took: 61.81s (avg: 61.81s), ETA: 0d:4h:28m:24s [TRAIN] loss: 473.0608, iou: 0.6909, f1: 0.8159 [EVAL] loss: 1684.9092, iou: 0.5343, f1: 0.6912
@20230812_0222 @20230812_0222 [EP 37/300] lr: 0.000492465274874121, took: 61.67s (avg: 61.67s), ETA: 0d:4h:27m:23s [TRAIN] loss: 470.6718, iou: 0.6967, f1: 0.8200 [EVAL] loss: 1929.5006, iou: 0.4093, f1: 0.5771
@20230812_0223 @20230812_0223 [EP 38/300] lr: 0.0004874006554018706, took: 61.86s (avg: 61.86s), ETA: 0d:4h:26m:22s [TRAIN] loss: 471.0357, iou: 0.7024, f1: 0.8240 [EVAL] loss: 1542.5616, iou: 0.5110, f1: 0.6738
@20230812_0224 @20230812_0224 [EP 39/300] lr: 0.00048243917990475893, took: 61.68s (avg: 61.68s), ETA: 0d:4h:25m:21s [TRAIN] loss: 456.9524, iou: 0.7124, f1: 0.8310 [EVAL] loss: 3629.5781, iou: 0.1672, f1: 0.2824
@20230812_0225 @20230812_0225 [EP 40/300] lr: 0.00047757767606526613, took: 61.81s (avg: 61.81s), ETA: 0d:4h:24m:20s [TRAIN] loss: 447.0756, iou: 0.7204, f1: 0.8365 [EVAL] loss: 2211.4548, iou: 0.4134, f1: 0.5808
@20230812_0226 @20230812_0226 [EP 41/300] lr: 0.0004728132043965161, took: 61.73s (avg: 61.73s), ETA: 0d:4h:23m:19s [TRAIN] loss: 429.8273, iou: 0.7285, f1: 0.8420 [EVAL] loss: 1254.5431, iou: 0.5872, f1: 0.7382
@20230812_0228 @20230812_0228 [EP 42/300] lr: 0.0004681428545154631, took: 61.60s (avg: 61.60s), ETA: 0d:4h:22m:18s [TRAIN] loss: 437.3632, iou: 0.7307, f1: 0.8435 [EVAL] loss: 3591.2830, iou: 0.1642, f1: 0.2726
@20230812_0229 @20230812_0229 [EP 43/300] lr: 0.00046356386155821383, took: 61.80s (avg: 61.80s), ETA: 0d:4h:21m:17s [TRAIN] loss: 446.6072, iou: 0.7300, f1: 0.8429 [EVAL] loss: 2132.5159, iou: 0.4858, f1: 0.6489
@20230812_0230 @20230812_0230 [EP 44/300] lr: 0.00045907357707619667, took: 61.75s (avg: 61.75s), ETA: 0d:4h:20m:16s [TRAIN] loss: 462.2371, iou: 0.7296, f1: 0.8427 [EVAL] loss: 2062.5208, iou: 0.4384, f1: 0.6051
@20230812_0231 @20230812_0231 [EP 45/300] lr: 0.00045466943993233144, took: 61.75s (avg: 61.75s), ETA: 0d:4h:19m:15s [TRAIN] loss: 438.1953, iou: 0.7419, f1: 0.8509 [EVAL] loss: 2460.3354, iou: 0.3863, f1: 0.5510
@20230812_0232 @20230812_0232 [EP 46/300] lr: 0.0004503489763010293, took: 61.68s (avg: 61.68s), ETA: 0d:4h:18m:14s [TRAIN] loss: 408.2112, iou: 0.7572, f1: 0.8610 [EVAL] loss: 2648.6707, iou: 0.4346, f1: 0.5994
@20230812_0233 @20230812_0233 [EP 47/300] lr: 0.00044610988697968423, took: 61.73s (avg: 61.73s), ETA: 0d:4h:17m:13s [TRAIN] loss: 403.2156, iou: 0.7617, f1: 0.8640 [EVAL] loss: 1885.8851, iou: 0.5051, f1: 0.6661
@20230812_0234 @20230812_0234 [EP 48/300] lr: 0.0004419498727656901, took: 61.74s (avg: 61.74s), ETA: 0d:4h:16m:12s [TRAIN] loss: 388.6028, iou: 0.7721, f1: 0.8708 [EVAL] loss: 2569.0845, iou: 0.4538, f1: 0.6167
@20230812_0235 @20230812_0235 [EP 49/300] lr: 0.0004378666926641017, took: 61.65s (avg: 61.65s), ETA: 0d:4h:15m:11s [TRAIN] loss: 382.2318, iou: 0.7779, f1: 0.8745 [EVAL] loss: 2417.3765, iou: 0.4041, f1: 0.5692
@20230812_0236 @20230812_0236 [EP 50/300] lr: 0.0004338582803029567, took: 61.62s (avg: 61.62s), ETA: 0d:4h:14m:10s [TRAIN] loss: 391.4903, iou: 0.7771, f1: 0.8739 [EVAL] loss: 1880.6339, iou: 0.4858, f1: 0.6505
@20230812_0237 @20230812_0237 [EP 51/300] lr: 0.00042992259841412306, took: 61.75s (avg: 61.75s), ETA: 0d:4h:13m:9s [TRAIN] loss: 379.4399, iou: 0.7882, f1: 0.8810 [EVAL] loss: 1463.3881, iou: 0.5880, f1: 0.7384
@20230812_0238 @20230812_0238 [EP 52/300] lr: 0.00042605766793712974, took: 61.76s (avg: 61.76s), ETA: 0d:4h:12m:8s [TRAIN] loss: 383.4472, iou: 0.7895, f1: 0.8818 [EVAL] loss: 1985.5115, iou: 0.5096, f1: 0.6690
@20230812_0239 @20230812_0239 [EP 53/300] lr: 0.00042226159712299705, took: 61.95s (avg: 61.95s), ETA: 0d:4h:11m:7s [TRAIN] loss: 378.1990, iou: 0.7921, f1: 0.8835 [EVAL] loss: 1434.0900, iou: 0.5966, f1: 0.7452
@20230812_0241 @20230812_0241 [EP 54/300] lr: 0.00041853258153423667, took: 61.63s (avg: 61.63s), ETA: 0d:4h:10m:6s [TRAIN] loss: 375.8211, iou: 0.7961, f1: 0.8859 [EVAL] loss: 1368.8865, iou: 0.6121, f1: 0.7559
@20230812_0242 @20230812_0242 [EP 55/300] lr: 0.0004148688749410212, took: 61.70s (avg: 61.70s), ETA: 0d:4h:9m:5s [TRAIN] loss: 388.6419, iou: 0.7929, f1: 0.8840 [EVAL] loss: 1024.8044, iou: 0.7130, f1: 0.8288
@20230812_0243 @20230812_0243 [EP 56/300] lr: 0.00041126873111352324, took: 61.68s (avg: 61.68s), ETA: 0d:4h:8m:4s [TRAIN] loss: 373.7134, iou: 0.8012, f1: 0.8892 [EVAL] loss: 1354.9646, iou: 0.6150, f1: 0.7585
@20230812_0244 @20230812_0244 [EP 57/300] lr: 0.00040773054934106767, took: 61.80s (avg: 61.80s), ETA: 0d:4h:7m:3s [TRAIN] loss: 381.0114, iou: 0.8006, f1: 0.8887 [EVAL] loss: 2508.6919, iou: 0.3900, f1: 0.5536
@20230812_0245 @20230812_0245 [EP 58/300] lr: 0.00040425272891297936, took: 61.87s (avg: 61.87s), ETA: 0d:4h:6m:2s [TRAIN] loss: 371.5497, iou: 0.8080, f1: 0.8934 [EVAL] loss: 2075.0181, iou: 0.5030, f1: 0.6631
@20230812_0246 @20230812_0246 [EP 59/300] lr: 0.00040083369822241366, took: 61.82s (avg: 61.82s), ETA: 0d:4h:5m:1s [TRAIN] loss: 370.4586, iou: 0.8104, f1: 0.8949 [EVAL] loss: 1554.9434, iou: 0.5893, f1: 0.7371
@20230812_0247 @20230812_0247 [EP 60/300] lr: 0.00039747206028550863, took: 61.80s (avg: 61.80s), ETA: 0d:4h:4m:0s [TRAIN] loss: 365.8997, iou: 0.8144, f1: 0.8973 [EVAL] loss: 2535.7456, iou: 0.3694, f1: 0.5338
@20230812_0248 @20230812_0248 [EP 61/300] lr: 0.00039416630170308053, took: 61.59s (avg: 61.59s), ETA: 0d:4h:2m:59s [TRAIN] loss: 355.3312, iou: 0.8180, f1: 0.8995 [EVAL] loss: 2409.5903, iou: 0.4291, f1: 0.5954
@20230812_0249 @20230812_0249 [EP 62/300] lr: 0.00039091508369892836, took: 61.60s (avg: 61.60s), ETA: 0d:4h:1m:58s [TRAIN] loss: 343.2411, iou: 0.8250, f1: 0.9037 [EVAL] loss: 253334.0312, iou: 0.0088, f1: 0.0174
@20230812_0251 @20230812_0250 [EP 63/300] lr: 0.0003877170674968511, took: 61.74s (avg: 61.74s), ETA: 0d:4h:0m:57s [TRAIN] loss: 455.8311, iou: 0.7865, f1: 0.8795 [EVAL] loss: 863.4313, iou: 0.7097, f1: 0.8281
@20230812_0252 @20230812_0252 [EP 64/300] lr: 0.0003845709434244782, took: 61.66s (avg: 61.66s), ETA: 0d:3h:59m:56s [TRAIN] loss: 350.4098, iou: 0.8317, f1: 0.9078 [EVAL] loss: 1504.8539, iou: 0.6008, f1: 0.7470
@20230812_0253 @20230812_0253 [EP 65/300] lr: 0.0003814755182247609, took: 61.70s (avg: 61.70s), ETA: 0d:3h:58m:55s [TRAIN] loss: 324.2061, iou: 0.8403, f1: 0.9129 [EVAL] loss: 1046.7585, iou: 0.7041, f1: 0.8235
@20230812_0254 @20230812_0254 [EP 66/300] lr: 0.0003784294822253287, took: 61.54s (avg: 61.54s), ETA: 0d:3h:57m:54s [TRAIN] loss: 329.2046, iou: 0.8405, f1: 0.9130 [EVAL] loss: 1906.6553, iou: 0.5693, f1: 0.7207
@20230812_0255 @20230812_0255 [EP 67/300] lr: 0.0003754317294806242, took: 61.75s (avg: 61.75s), ETA: 0d:3h:56m:53s [TRAIN] loss: 344.2721, iou: 0.8351, f1: 0.9098 [EVAL] loss: 1229.0719, iou: 0.6983, f1: 0.8182
@20230812_0256 @20230812_0256 [EP 68/300] lr: 0.00037248109583742917, took: 61.76s (avg: 61.76s), ETA: 0d:3h:55m:52s [TRAIN] loss: 333.0257, iou: 0.8385, f1: 0.9118 [EVAL] loss: 1108.2552, iou: 0.7323, f1: 0.8417
@20230812_0257 @20230812_0257 [EP 69/300] lr: 0.00036957647535018623, took: 61.70s (avg: 61.70s), ETA: 0d:3h:54m:51s [TRAIN] loss: 324.2322, iou: 0.8423, f1: 0.9141 [EVAL] loss: 1921.8713, iou: 0.5432, f1: 0.6997
@20230812_0258 @20230812_0258 [EP 70/300] lr: 0.0003667167911771685, took: 61.79s (avg: 61.79s), ETA: 0d:3h:53m:50s [TRAIN] loss: 319.9984, iou: 0.8449, f1: 0.9156 [EVAL] loss: 2146.4009, iou: 0.5759, f1: 0.7256
@20230812_0259 @20230812_0259 [EP 71/300] lr: 0.0003639009955804795, took: 61.78s (avg: 61.78s), ETA: 0d:3h:52m:49s [TRAIN] loss: 320.5211, iou: 0.8456, f1: 0.9161 [EVAL] loss: 1482.2542, iou: 0.6572, f1: 0.7883
@20230812_0300 @20230812_0300 [EP 72/300] lr: 0.00036112815723754466, took: 61.81s (avg: 61.81s), ETA: 0d:3h:51m:48s [TRAIN] loss: 322.0099, iou: 0.8458, f1: 0.9162 [EVAL] loss: 2231.3503, iou: 0.4815, f1: 0.6450
@20230812_0301 @20230812_0301 [EP 73/300] lr: 0.0003583972284104675, took: 61.77s (avg: 61.77s), ETA: 0d:3h:50m:47s [TRAIN] loss: 321.4085, iou: 0.8469, f1: 0.9168 [EVAL] loss: 1343.7155, iou: 0.6681, f1: 0.7981
@20230812_0302 @20230812_0302 [EP 74/300] lr: 0.0003557073068805039, took: 61.67s (avg: 61.67s), ETA: 0d:3h:49m:46s [TRAIN] loss: 316.3268, iou: 0.8499, f1: 0.9186 [EVAL] loss: 1899.8759, iou: 0.5357, f1: 0.6945
@20230812_0303 @20230812_0303 [EP 75/300] lr: 0.00035305743222124875, took: 61.82s (avg: 61.82s), ETA: 0d:3h:48m:45s [TRAIN] loss: 312.7033, iou: 0.8510, f1: 0.9193 [EVAL] loss: 1074.6960, iou: 0.7240, f1: 0.8370
@20230812_0304 @20230812_0304 [EP 76/300] lr: 0.0003504467895254493, took: 61.54s (avg: 61.54s), ETA: 0d:3h:47m:44s [TRAIN] loss: 303.3117, iou: 0.8559, f1: 0.9221 [EVAL] loss: 1583.1504, iou: 0.6325, f1: 0.7707
@20230812_0305 @20230812_0305 [EP 77/300] lr: 0.00034787444747053087, took: 61.60s (avg: 61.60s), ETA: 0d:3h:46m:43s [TRAIN] loss: 299.7933, iou: 0.8581, f1: 0.9234 [EVAL] loss: 1152.4374, iou: 0.6725, f1: 0.8024
@20230812_0306 @20230812_0306 [EP 78/300] lr: 0.0003453396202530712, took: 61.51s (avg: 61.51s), ETA: 0d:3h:45m:42s [TRAIN] loss: 298.0334, iou: 0.8595, f1: 0.9242 [EVAL] loss: 891.3945, iou: 0.7697, f1: 0.8666
@20230812_0308 @20230812_0308 [EP 79/300] lr: 0.000342841463861987, took: 61.75s (avg: 61.75s), ETA: 0d:3h:44m:41s [TRAIN] loss: 303.1790, iou: 0.8585, f1: 0.9236 [EVAL] loss: 2210.9094, iou: 0.5389, f1: 0.6955
@20230812_0309 @20230812_0309 [EP 80/300] lr: 0.0003403791633900255, took: 61.65s (avg: 61.65s), ETA: 0d:3h:43m:40s [TRAIN] loss: 308.8021, iou: 0.8571, f1: 0.9228 [EVAL] loss: 2819.0903, iou: 0.4104, f1: 0.5764
@20230812_0310 @20230812_0310 [EP 81/300] lr: 0.0003379519912414253, took: 61.59s (avg: 61.59s), ETA: 0d:3h:42m:39s [TRAIN] loss: 305.9658, iou: 0.8587, f1: 0.9237 [EVAL] loss: 1153.4253, iou: 0.7645, f1: 0.8620
@20230812_0311 @20230812_0311 [EP 82/300] lr: 0.0003355592198204249, took: 61.66s (avg: 61.66s), ETA: 0d:3h:41m:38s [TRAIN] loss: 301.5127, iou: 0.8602, f1: 0.9246 [EVAL] loss: 1239.1564, iou: 0.6976, f1: 0.8183
@20230812_0312 @20230812_0312 [EP 83/300] lr: 0.0003332000633236021, took: 61.72s (avg: 61.72s), ETA: 0d:3h:40m:37s [TRAIN] loss: 298.1575, iou: 0.8629, f1: 0.9262 [EVAL] loss: 3728.8777, iou: 0.1956, f1: 0.3158
@20230812_0313 @20230812_0313 [EP 84/300] lr: 0.0003308738232590258, took: 61.71s (avg: 61.71s), ETA: 0d:3h:39m:36s [TRAIN] loss: 294.8654, iou: 0.8642, f1: 0.9269 [EVAL] loss: 1281.9408, iou: 0.7276, f1: 0.8381
@20230812_0314 @20230812_0314 [EP 85/300] lr: 0.00032857985934242606, took: 61.61s (avg: 61.61s), ETA: 0d:3h:38m:35s [TRAIN] loss: 296.6954, iou: 0.8641, f1: 0.9269 [EVAL] loss: 2531.0344, iou: 0.4140, f1: 0.5804
@20230812_0315 @20230812_0315 [EP 86/300] lr: 0.0003263175021857023, took: 61.63s (avg: 61.63s), ETA: 0d:3h:37m:34s [TRAIN] loss: 287.2837, iou: 0.8672, f1: 0.9287 [EVAL] loss: 916.7184, iou: 0.7576, f1: 0.8595
@20230812_0316 @20230812_0316 [EP 87/300] lr: 0.00032408605329692364, took: 61.68s (avg: 61.68s), ETA: 0d:3h:36m:33s [TRAIN] loss: 281.0607, iou: 0.8706, f1: 0.9306 [EVAL] loss: 1100.3068, iou: 0.7389, f1: 0.8459
@20230812_0317 @20230812_0317 [EP 88/300] lr: 0.00032188493059948087, took: 61.58s (avg: 61.58s), ETA: 0d:3h:35m:32s [TRAIN] loss: 276.8267, iou: 0.8725, f1: 0.9317 [EVAL] loss: 1036.0829, iou: 0.7448, f1: 0.8507
@20230812_0318 @20230812_0318 [EP 89/300] lr: 0.00031971349380910397, took: 61.71s (avg: 61.71s), ETA: 0d:3h:34m:31s [TRAIN] loss: 279.0856, iou: 0.8727, f1: 0.9318 [EVAL] loss: 949.6735, iou: 0.7429, f1: 0.8505
@20230812_0319 @20230812_0319 [EP 90/300] lr: 0.00031757118995301425, took: 61.70s (avg: 61.70s), ETA: 0d:3h:33m:30s [TRAIN] loss: 280.9785, iou: 0.8725, f1: 0.9317 [EVAL] loss: 1501.5724, iou: 0.6320, f1: 0.7712
@20230812_0320 @20230812_0320 [EP 91/300] lr: 0.0003154573787469417, took: 61.68s (avg: 61.68s), ETA: 0d:3h:32m:29s [TRAIN] loss: 277.4565, iou: 0.8737, f1: 0.9324 [EVAL] loss: 2586.3105, iou: 0.3929, f1: 0.5584
@20230812_0321 @20230812_0321 [EP 92/300] lr: 0.00031337153632193804, took: 61.75s (avg: 61.75s), ETA: 0d:3h:31m:28s [TRAIN] loss: 277.3710, iou: 0.8743, f1: 0.9328 [EVAL] loss: 2372.2915, iou: 0.4722, f1: 0.6362
@20230812_0322 @20230812_0322 [EP 93/300] lr: 0.00031131310970522463, took: 61.66s (avg: 61.66s), ETA: 0d:3h:30m:27s [TRAIN] loss: 273.0330, iou: 0.8759, f1: 0.9336 [EVAL] loss: 803.2782, iou: 0.8063, f1: 0.8903
@20230812_0324 @20230812_0324 [EP 94/300] lr: 0.00030928151682019234, took: 61.75s (avg: 61.75s), ETA: 0d:3h:29m:26s [TRAIN] loss: 273.9243, iou: 0.8762, f1: 0.9338 [EVAL] loss: 891.2323, iou: 0.7891, f1: 0.8794
@20230812_0325 @20230812_0325 [EP 95/300] lr: 0.0003072762629017234, took: 61.94s (avg: 61.94s), ETA: 0d:3h:28m:25s [TRAIN] loss: 272.1753, iou: 0.8762, f1: 0.9338 [EVAL] loss: 935.7797, iou: 0.7474, f1: 0.8531
@20230812_0327 @20230812_0327 [EP 97/300] lr: 0.0003033428220078349, took: 61.66s (avg: 61.66s), ETA: 0d:3h:26m:23s [TRAIN] loss: 274.3171, iou: 0.8766, f1: 0.9341 [EVAL] loss: 1923.2493, iou: 0.5260, f1: 0.6860
@20230812_0328 @20230812_0328 [EP 98/300] lr: 0.0003014136163983494, took: 61.63s (avg: 61.63s), ETA: 0d:3h:25m:22s [TRAIN] loss: 271.5967, iou: 0.8779, f1: 0.9348 [EVAL] loss: 2241.0437, iou: 0.4909, f1: 0.6523
@20230812_0329 @20230812_0329 [EP 99/300] lr: 0.00029950879979878664, took: 61.72s (avg: 61.72s), ETA: 0d:3h:24m:21s [TRAIN] loss: 265.8649, iou: 0.8800, f1: 0.9360 [EVAL] loss: 3068.0332, iou: 0.2959, f1: 0.4482
@20230812_0330 @20230812_0330 [EP 100/300] lr: 0.00029762787744402885, took: 61.72s (avg: 61.72s), ETA: 0d:3h:23m:20s [TRAIN] loss: 260.9040, iou: 0.8817, f1: 0.9370 [EVAL] loss: 4091.7676, iou: 0.1175, f1: 0.2010
