@20230830_2133 @20230830_2133 [EP 47/500] lr: 4.6627974370494485e-05, took: 61.14s (avg: 61.14s), ETA: 0d:7h:40m:33s [TRAIN] loss: 0.0103, iou: 0.9074, f1: 0.9514 [EVAL] loss: 0.0240, iou: 0.8031, f1: 0.8902
@20230830_2134 @20230830_2134 [EP 48/500] lr: 4.617369268089533e-05, took: 61.03s (avg: 61.03s), ETA: 0d:7h:39m:32s [TRAIN] loss: 0.0103, iou: 0.9072, f1: 0.9513 [EVAL] loss: 0.0213, iou: 0.8227, f1: 0.9023
@20230830_2135 @20230830_2135 [EP 49/500] lr: 4.572817852022126e-05, took: 61.05s (avg: 61.05s), ETA: 0d:7h:38m:31s [TRAIN] loss: 0.0105, iou: 0.9055, f1: 0.9503 [EVAL] loss: 0.0212, iou: 0.8234, f1: 0.9027
@20230830_2136 @20230830_2136 [EP 50/500] lr: 4.52911808679346e-05, took: 61.06s (avg: 61.06s), ETA: 0d:7h:37m:30s [TRAIN] loss: 0.0104, iou: 0.9061, f1: 0.9507 [EVAL] loss: 0.0299, iou: 0.7614, f1: 0.8637
@20230830_2137 @20230830_2137 [EP 51/500] lr: 4.4862452341476455e-05, took: 61.30s (avg: 61.30s), ETA: 0d:7h:36m:29s [TRAIN] loss: 0.0099, iou: 0.9102, f1: 0.9529 [EVAL] loss: 0.0297, iou: 0.7629, f1: 0.8648
@20230830_2138 @20230830_2138 [EP 52/500] lr: 4.44417710241396e-05, took: 61.14s (avg: 61.14s), ETA: 0d:7h:35m:28s [TRAIN] loss: 0.0097, iou: 0.9120, f1: 0.9539 [EVAL] loss: 0.0329, iou: 0.7408, f1: 0.8502
@20230830_2139 @20230830_2139 [EP 53/500] lr: 4.4028900447301567e-05, took: 61.04s (avg: 61.04s), ETA: 0d:7h:34m:27s [TRAIN] loss: 0.0095, iou: 0.9135, f1: 0.9547 [EVAL] loss: 0.0253, iou: 0.7945, f1: 0.8848
@20230830_2141 @20230830_2141 [EP 54/500] lr: 4.362362960819155e-05, took: 61.13s (avg: 61.13s), ETA: 0d:7h:33m:26s [TRAIN] loss: 0.0095, iou: 0.9140, f1: 0.9550 [EVAL] loss: 0.0248, iou: 0.7974, f1: 0.8867
@20230830_2142 @20230830_2142 [EP 55/500] lr: 4.322575477999635e-05, took: 60.96s (avg: 60.96s), ETA: 0d:7h:25m:0s [TRAIN] loss: 0.0097, iou: 0.9125, f1: 0.9542 [EVAL] loss: 0.0234, iou: 0.8082, f1: 0.8934
@20230830_2143 @20230830_2143 [EP 56/500] lr: 4.283507587388158e-05, took: 61.11s (avg: 61.11s), ETA: 0d:7h:31m:24s [TRAIN] loss: 0.0099, iou: 0.9103, f1: 0.9530 [EVAL] loss: 0.0253, iou: 0.7948, f1: 0.8849
@20230830_2144 @20230830_2144 [EP 57/500] lr: 4.245138916303404e-05, took: 61.11s (avg: 61.11s), ETA: 0d:7h:30m:23s [TRAIN] loss: 0.0099, iou: 0.9104, f1: 0.9530 [EVAL] loss: 0.0288, iou: 0.7703, f1: 0.8695
@20230830_2145 @20230830_2145 [EP 58/500] lr: 4.207451638649218e-05, took: 61.01s (avg: 61.01s), ETA: 0d:7h:29m:22s [TRAIN] loss: 0.0099, iou: 0.9108, f1: 0.9532 [EVAL] loss: 0.0237, iou: 0.8062, f1: 0.8922
@20230830_2146 @20230830_2146 [EP 59/500] lr: 4.170428292127326e-05, took: 60.95s (avg: 60.95s), ETA: 0d:7h:21m:0s [TRAIN] loss: 0.0097, iou: 0.9121, f1: 0.9539 [EVAL] loss: 0.0244, iou: 0.8009, f1: 0.8888
@20230830_2147 @20230830_2147 [EP 60/500] lr: 4.134049959247932e-05, took: 61.02s (avg: 61.02s), ETA: 0d:7h:27m:20s [TRAIN] loss: 0.0096, iou: 0.9136, f1: 0.9548 [EVAL] loss: 0.0207, iou: 0.8275, f1: 0.9051
@20230830_2148 @20230830_2148 [EP 61/500] lr: 4.0983009967021644e-05, took: 61.85s (avg: 61.85s), ETA: 0d:7h:26m:19s [TRAIN] loss: 0.0096, iou: 0.9129, f1: 0.9544 [EVAL] loss: 0.0227, iou: 0.8132, f1: 0.8965
@20230830_2149 @20230830_2149 [EP 62/500] lr: 4.063165033585392e-05, took: 61.04s (avg: 61.04s), ETA: 0d:7h:25m:18s [TRAIN] loss: 0.0095, iou: 0.9138, f1: 0.9549 [EVAL] loss: 0.0272, iou: 0.7813, f1: 0.8767
@20230830_2150 @20230830_2150 [EP 63/500] lr: 4.028626426588744e-05, took: 61.18s (avg: 61.18s), ETA: 0d:7h:24m:17s [TRAIN] loss: 0.0093, iou: 0.9158, f1: 0.9560 [EVAL] loss: 0.0264, iou: 0.7867, f1: 0.8800
